,Unnamed: 0.1,Unnamed: 0,Index,Formula,K,Rb,Cs,MA,FA,Ca,Sr,Ba,Ge,Sn,Pb,Cl,Br,I,A_ion_rad,A_BP,A_MP,A_dens,A_at_wt,A_EA,A_IE,A_hof,A_hov,A_En,A_at_num,A_period,B_ion_rad,B_BP,B_MP,B_dens,B_at_wt,B_EA,B_IE,B_hof,B_hov,B_En,B_at_num,B_period,X_ion_rad,X_BP,X_MP,X_dens,X_at_wt,X_EA,X_IE,X_hof,X_hov,X_En,X_at_num,X_period,t,o,tao,Cubic,Tetra,Ortho,Hex,PBE,HSE,Expt,Decomp(PBE),Decomp(HSE),Band gap(HSE-mf1),A_En_mull,B_En_mull,X_En_mull,x(S),CBM,VBM,n_abs(%),n_cu(%),n_STH(%)
1620,49859,49859,18220,CsGe0.625Pb0.125Sn0.125Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.63,0.13,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.99,2761.13,1025.66,5.98,97.07,82.88,723.01,22.4,284.58,1.91,41.25,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8868796916577035,0.5051020408163265,4.096423757523503,0,0,1,0,0,1,0,-0.269516991195,-0.2781574075024999,1.7758392376250014,2.1826697585,4.1762428635,7.589258675,5.248973364504413,-0.07894625430808833,1.696892983316913,64.04,37.76,24.181504
407,16099,16099,5769,CsCa0.125Ge0.250Pb0.250Sn0.375Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.25,0.38,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.07,2580.63,781.46,7.1,119.48,83.38,708.85,12.91,256.27,1.94,49.75,4.88,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8634637262013947,0.5459183673469388,4.176242409727179,1,0,0,0,0,1,0,-0.2322211529199996,-0.2005627404974999,1.591101175700002,2.1826697585,4.1054546945,7.589258675,5.231057242416287,-0.004493345433714491,1.5866078302662876,72.77,33.23,24.181471
2912,67089,67089,23070,CsCa0.125Ge0.500Pb0.250Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.5,0.13,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.0,2638.38,958.05,6.61,107.95,83.13,722.23,19.06,267.26,1.96,45.25,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8838834764831844,0.5102040816326531,4.101445686930132,0,0,0,1,0,1,0,-0.2820067923999999,-0.3026366333774998,1.84466679975,2.1826697585,4.173496324,7.589258675,5.248282776954671,-0.11405062292032941,1.7306161768296704,60.59,39.91,24.181468999999996
1231,33721,33721,12361,CsBa0.125Ge0.750Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.75,0.13,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.97,2949.5,1097.02,5.35,86.46,98.63,723.01,25.75,304.55,1.86,37.25,4.38,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8929334779488827,0.4948979591836734,4.09040869482819,0,1,0,0,0,1,0,-0.1789564998699999,-0.1612743223207505,1.7488012762250031,2.1826697585,4.257861726,7.589258675,5.26933160897897,-0.04506902913353228,1.7037322470914709,65.32,37.02,24.181464000000002
1609,49833,49833,18199,CsGe0.500Pb0.125Sn0.250Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.5,0.25,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.03,2732.25,937.36,6.22,102.84,83.0,716.33,19.32,279.09,1.9,43.5,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8750150803980687,0.5255102040816326,4.124800123392641,0,0,1,0,0,1,0,-0.2660450424175002,-0.2802665535250003,1.672841402125,2.1826697585,4.142247959500001,7.589258675,5.240400002967043,-0.036020698095457604,1.6368207040295424,69.05,35.02,24.181310000000003
1792,50072,50072,18411,CsCa0.125Ge0.375Sn0.500Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.38,0.5,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.03,2822.75,845.87,5.84,91.59,86.0,713.81,16.59,289.88,1.86,39.5,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8750150803980687,0.5255102040816326,4.124800123392641,0,0,1,0,0,1,0,-0.2574847062150004,-0.2521386669449996,1.9178219998999968,2.1826697585,4.144735391499999,7.589258675,5.241029226946858,-0.15788177300314088,1.7599402268968558,56.79,42.58,24.181182
2920,67101,67101,23078,CsCa0.125Ge0.625Pb0.125Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.63,0.13,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.96,2773.88,1034.41,5.85,91.13,84.38,728.05,22.44,286.81,1.92,39.0,4.38,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8959914693117212,0.4897959183673469,4.089385411558496,0,0,0,1,0,1,0,-0.2983619889724995,-0.3054467322600007,1.9170078687999967,2.1826697585,4.2101341245,7.589258675,5.257465191492293,-0.1410387429077058,1.775969125892291,56.79,42.58,24.181182
365,15852,15852,5548,CsGe0.375Pb0.375Sn0.125Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.38,0.13,0.38,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.07,2490.13,872.95,7.48,130.72,80.38,711.36,15.64,245.48,1.99,53.75,5.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8634637262013947,0.5459183673469388,4.176242409727179,1,0,0,0,0,1,0,-0.2124463720750002,-0.2076611994625006,1.6163240673000037,2.1826697585,4.102915441,7.589258675,5.230409992897385,-0.017752040752617604,1.598572026547386,71.52,33.81,24.180912
2719,66862,66862,22877,CsGe0.875Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.88,0.13,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.91,3078.13,1123.2,5.57,78.37,120.13,755.41,28.72,328.81,2.0,34.25,4.13,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9116010767910194,0.4642857142857143,4.103707806187543,0,0,0,1,0,1,0,-0.3338854954325013,-0.3349721778625007,1.8406540082250031,2.1826697585,4.537179611,7.589258675,5.336719958573146,-0.02360704553935622,1.817046962685647,60.74,39.81,24.180594
525,16715,16715,5909,CsBa0.125Ge0.500Sn0.375Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.5,0.38,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.04,2891.75,920.42,5.85,97.99,98.88,709.64,19.6,293.56,1.85,41.75,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8720983634634085,0.5306122448979592,4.135426831529346,1,0,0,0,0,1,0,-0.1652814984912503,-0.1159602520224999,1.6916344251,2.1826697585,4.189871918,7.589258675,5.252394877246633,-0.03342233530336702,1.658212089796633,67.98,35.57,24.180486000000002
1070,32884,32884,12014,CsGe0.625Pb0.250Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.63,0.0,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.0,2654.5,1037.6,6.48,108.13,81.5,723.88,22.09,270.53,1.96,45.25,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8838834764831844,0.5102040816326531,4.101445686930132,0,1,0,0,0,1,0,-0.2354082364075,-0.253052485629999,1.698175586300005,2.1826697585,4.173599967,7.589258675,5.248308843462291,-0.04077894968771201,1.657396636612293,67.77,35.68,24.180335999999997
1235,33725,33725,12365,CsBa0.125Ge0.875Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.88,0.0,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.94,2978.38,1185.31,5.1,80.7,98.5,729.7,28.83,310.04,1.87,35.0,4.25,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.902170720824216,0.4795918367346938,4.091248834223286,0,1,0,0,0,1,0,-0.1534029159357499,-0.1380279272795001,1.8695310375749945,2.1826697585,4.29185663,7.589258675,5.277718967973896,-0.0970465508136018,1.7724844867613927,59.28,40.79,24.180312
2707,66838,66838,22855,CsGe0.625Pb0.125Sn0.125Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.63,0.13,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.99,2761.13,1025.66,5.98,97.07,82.88,723.01,22.4,284.58,1.91,41.25,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8868796916577035,0.5051020408163265,4.096423757523503,0,0,0,1,0,1,0,-0.2801132419900004,-0.2890028450099998,1.880918036425001,2.1826697585,4.1762428635,7.589258675,5.248973364504413,-0.13148565370808818,1.749432382716913,58.69,41.2,24.180280000000003
1099,33093,33093,12202,CsCa0.125Ge0.375Sn0.500Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.38,0.5,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.03,2822.75,845.87,5.84,91.59,86.0,713.81,16.59,289.88,1.86,39.5,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8750150803980687,0.5255102040816326,4.124800123392641,0,1,0,0,0,1,0,-0.2559092485774994,-0.2447920380624998,1.7175707608499966,2.1826697585,4.144735391499999,7.589258675,5.241029226946858,-0.05775615347814078,1.6598146073718558,66.87,36.16,24.180191999999998
1077,32902,32902,12028,CsGe0.875Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.88,0.0,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.92,2925.5,1190.31,4.97,74.49,84.0,735.52,28.85,309.63,1.88,32.75,4.13,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.908435795274384,0.4693877551020408,4.098272709872914,0,1,0,0,0,1,0,-0.2457028498224997,-0.2305378322150002,1.8753455895249973,2.1826697585,4.246875568,7.589258675,5.26660960657775,-0.11106318818474936,1.7642824013402478,58.99,40.99,24.180001
1614,49843,49843,18208,CsGe0.500Pb0.375Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.5,0.0,0.38,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.04,2519.0,961.24,7.23,124.96,80.25,718.05,18.71,250.98,2.0,51.5,4.88,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8720983634634085,0.5306122448979592,4.135426831529346,0,0,1,0,0,1,0,-0.2506242472900001,-0.3032207277350002,1.9072221905999969,2.1826697585,4.1369103449999995,7.589258675,5.2390487722472745,-0.15456232305272433,1.7526598675472727,57.38,42.14,24.179932000000004
546,16746,16746,5936,CsBa0.125Ge0.875Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.88,0.0,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.94,2978.38,1185.31,5.1,80.7,98.5,729.7,28.83,310.04,1.87,35.0,4.25,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.902170720824216,0.4795918367346938,4.091248834223286,1,0,0,0,0,1,0,-0.1361678940902498,-0.0859539817887499,1.9062453433250024,2.1826697585,4.29185663,7.589258675,5.277718967973896,-0.11540370368860575,1.7908416396363966,57.38,42.14,24.179932000000004
2691,66804,66804,22828,CsGe0.500Sn0.375Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.5,0.38,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.02,2838.88,925.42,5.72,91.77,84.38,715.46,19.63,293.15,1.86,39.5,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8779513726141697,0.5204081632653061,4.115611491391544,0,0,0,1,0,1,0,-0.2681702455124993,-0.2657641964624994,1.9951856531249947,2.1826697585,4.144890856,7.589258675,5.241068543413979,-0.19652428314851877,1.798661369976476,52.91,45.7,24.17987
381,15895,15895,5583,CsGe0.625Sn0.250Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.63,0.25,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.99,2867.75,1013.72,5.47,86.01,84.25,722.15,22.7,298.64,1.86,37.25,4.38,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8868796916577035,0.5051020408163265,4.096423757523503,1,0,0,0,0,1,0,-0.2219254298550007,-0.1806225403724994,1.7854952462250036,2.1826697585,4.17888576,7.589258675,5.249637549202876,-0.08311007390962621,1.7023851723153773,63.53,38.06,24.179518
542,16742,16742,5932,CsBa0.125Ge0.750Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.75,0.13,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.97,2949.5,1097.02,5.35,86.46,98.63,723.01,25.75,304.55,1.86,37.25,4.38,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8929334779488827,0.4948979591836734,4.09040869482819,1,0,0,0,0,1,0,-0.1654252002074995,-0.1189593041015,1.7862069028999985,2.1826697585,4.257861726,7.589258675,5.26933160897897,-0.06377184247102996,1.7224350604289684,63.53,38.06,24.179518
2680,66778,66778,22808,CsGe0.375Pb0.125Sn0.375Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.38,0.38,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.06,2703.38,849.06,6.47,108.6,83.13,709.64,16.25,273.6,1.9,45.75,4.75,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8663228776126575,0.5408163265306123,4.161114234380931,0,0,0,1,0,1,0,-0.2643042868975003,-0.2682078279699999,1.7851918281250054,2.1826697585,4.1082530555,7.589258675,5.231770166960252,-0.10082574710225123,1.684366081022754,63.53,38.06,24.179518
2683,66784,66784,22813,CsGe0.375Pb0.250Sn0.250Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.38,0.25,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.07,2596.75,861.0,6.98,119.66,81.75,710.5,15.94,259.54,1.94,49.75,4.88,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8634637262013947,0.5459183673469388,4.176242409727179,0,0,0,1,0,1,0,-0.2481230255600001,-0.2672932870850005,1.788895249325,2.1826697585,4.1055583375,7.589258675,5.231083653960509,-0.10336397070199166,1.6855312786230083,63.43,38.12,24.179516
2701,66826,66826,22847,CsGe0.500Pb0.500Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.03,2565.0,906.08,8.34,139.91,115.0,738.8,18.29,256.1,2.17,57.0,5.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8750150803980687,0.5255102040816326,4.124800123392641,0,0,0,1,0,1,0,-0.2544692260024996,-0.3246478828549993,1.7877445239000012,2.1826697585,4.42451967,7.589258675,5.3099501718347915,-0.023922090115209516,1.7638224337847916,63.43,38.12,24.179516
2688,66796,66796,22825,CsGe0.375Pb0.625Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.63,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.07,2429.5,829.72,9.09,156.73,113.75,732.98,14.91,236.55,2.21,63.25,5.25,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8634637262013947,0.5459183673469388,4.176242409727179,0,0,0,1,0,1,0,-0.2381251701850003,-0.3258544587850006,1.7889972411250026,2.1826697585,4.3878818695,7.589258675,5.301126954339138,-0.033371666223363294,1.7556255749016394,63.43,38.12,24.179516
1171,33223,33223,12286,CsCa0.250Ge0.375Pb0.250Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.38,0.13,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.02,2469.63,945.62,6.13,103.89,48.63,700.69,16.15,244.8,1.83,43.75,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8779513726141697,0.5204081632653061,4.115611491391544,0,1,0,0,0,1,0,-0.2403655158675009,-0.25182969403,1.8634128223750024,2.1826697585,3.8830886380000003,7.589258675,5.173121521441067,-0.1985848897464343,1.664827932628568,59.57,40.59,24.179463000000002
1815,50106,50106,18434,CsCa0.125Ge0.500Pb0.125Sn0.250Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.5,0.25,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.0,2745.0,946.11,6.1,96.89,84.5,721.36,19.36,281.31,1.91,41.25,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8838834764831844,0.5102040816326531,4.101445686930132,0,0,1,0,0,1,0,-0.2747375252699994,-0.2862109386575004,1.7404945756999997,2.1826697585,4.176087399,7.589258675,5.248934284345641,-0.06131300350435964,1.67918157219564,65.83,36.73,24.179358999999998
1602,49817,49817,18190,CsGe0.375Pb0.625Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.63,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.07,2429.5,829.72,9.09,156.73,113.75,732.98,14.91,236.55,2.21,63.25,5.25,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8634637262013947,0.5459183673469388,4.176242409727179,0,0,1,0,0,1,0,-0.2482716633224996,-0.3361579720649995,1.7408122883750008,2.1826697585,4.3878818695,7.589258675,5.301126954339138,-0.009279189848362401,1.7315330985266384,65.83,36.73,24.179358999999998
1073,32892,32892,12020,CsGe0.750Sn0.125Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.75,0.13,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.95,2896.63,1102.02,5.22,80.25,84.13,728.84,25.77,304.13,1.87,35.0,4.25,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8990704777973284,0.4846938775510204,4.089668629959058,0,1,0,0,0,1,0,-0.2383387434475003,-0.2201214728549997,1.7825256958999982,2.1826697585,4.2129324855,7.589258675,5.258163904413709,-0.07309894353629054,1.7094267523637077,63.68,37.97,24.179296
1806,50090,50090,18425,CsCa0.125Ge0.375Pb0.375Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.38,0.13,0.38,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.04,2502.88,881.7,7.36,124.78,81.88,716.4,15.68,247.71,2.0,51.5,4.88,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8720983634634085,0.5306122448979592,4.135426831529346,0,0,1,0,0,1,0,-0.2566408075299999,-0.3014062951749992,1.7818408358250064,2.1826697585,4.1368067019999994,7.589258675,5.239022520956907,-0.09189789695559636,1.68994293886941,63.68,37.97,24.179296
387,15913,15913,5597,CsGe0.750Sn0.125Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.75,0.13,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.95,2896.63,1102.02,5.22,80.25,84.13,728.84,25.77,304.13,1.87,35.0,4.25,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8990704777973284,0.4846938775510204,4.089668629959058,1,0,0,0,0,1,0,-0.2252209067850005,-0.1790197056425001,1.815517627900003,2.1826697585,4.2129324855,7.589258675,5.258163904413709,-0.0895949095362929,1.72592271836371,62.03,38.98,24.179294
440,16160,16160,5814,CsCa0.125Ge0.625Sn0.250Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.63,0.25,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.96,2880.5,1022.47,5.35,80.07,85.75,727.19,22.74,300.86,1.87,35.0,4.25,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8959914693117212,0.4897959183673469,4.089385411558496,1,0,0,0,0,1,0,-0.2345429385150003,-0.1936851309249996,1.817467569599996,2.1826697585,4.212777021,7.589258675,5.25812509677121,-0.09060868802878808,1.726858881571208,62.03,38.98,24.179294
1089,33067,33067,12186,CsCa0.125Ge0.250Sn0.625Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.25,0.63,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.06,2793.88,757.58,6.09,97.36,86.13,707.13,13.52,284.39,1.85,41.75,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8663228776126575,0.5408163265306123,4.161114234380931,0,1,0,0,0,1,0,-0.2525994968875001,-0.2289511533924993,1.6987784697249977,2.1826697585,4.110792309,7.589258675,5.232416743852607,-0.056972491009892434,1.6418059787151051,67.71,35.71,24.179240999999998
1622,49863,49863,18224,CsGe0.625Pb0.250Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.63,0.0,0.25,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.0,2654.5,1037.6,6.48,108.13,81.5,723.88,22.09,270.53,1.96,45.25,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8838834764831844,0.5102040816326531,4.101445686930132,0,0,1,0,0,1,0,-0.2589487221375001,-0.2834117640349994,1.9632712006749973,2.1826697585,4.173599967,7.589258675,5.248308843462291,-0.17332675687520815,1.7899444437997891,54.47,44.39,24.179233
1797,50080,50080,18416,CsCa0.125Ge0.375Pb0.125Sn0.375Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.38,0.38,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.03,2716.13,857.81,6.35,102.65,84.63,714.68,16.29,275.82,1.91,43.5,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8750150803980687,0.5255102040816326,4.124800123392641,0,0,1,0,0,1,0,-0.2716515008474998,-0.2806132844300005,1.7809753300000002,2.1826697585,4.1421443165,7.589258675,5.240373778741996,-0.09011388625800432,1.690861443741996,63.78,37.91,24.178997999999996
429,16142,16142,5799,CsCa0.125Ge0.500Sn0.375Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.5,0.38,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.99,2851.63,934.17,5.6,85.83,85.88,720.5,19.67,295.37,1.86,37.25,4.38,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8868796916577035,0.5051020408163265,4.096423757523503,1,0,0,0,0,1,0,-0.2507696976074998,-0.2091918660249996,1.7791040148250064,2.1826697585,4.178782117,7.589258675,5.249611509075745,-0.07994049833675865,1.6991635164882477,63.78,37.91,24.178997999999996
1134,33151,33151,12249,CsCa0.125Ge0.750Pb0.125Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.75,0.0,0.13,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.93,2802.75,1122.71,5.6,85.37,84.25,734.74,25.51,292.3,1.92,36.75,4.25,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9052924188201472,0.4744897959183674,4.094118631422381,0,1,0,0,0,1,0,-0.2640841239225001,-0.2644714353199993,1.7920164872999946,2.1826697585,4.2441290285,7.589258675,5.265928225904075,-0.07008001774592298,1.7219364695540715,63.18,38.27,24.178986
1778,50046,50046,18397,CsCa0.125Ge0.250Sn0.625Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.25,0.63,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.06,2793.88,757.58,6.09,97.36,86.13,707.13,13.52,284.39,1.85,41.75,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8663228776126575,0.5408163265306123,4.161114234380931,0,0,1,0,0,1,0,-0.2575256438174995,-0.2398564439875002,1.8906557955499992,2.1826697585,4.110792309,7.589258675,5.232416743852607,-0.15291115392239318,1.737744641627606,58.15,41.58,24.17877
