,Unnamed: 0.1,Unnamed: 0,Index,Formula,K,Rb,Cs,MA,FA,Ca,Sr,Ba,Ge,Sn,Pb,Cl,Br,I,A_ion_rad,A_BP,A_MP,A_dens,A_at_wt,A_EA,A_IE,A_hof,A_hov,A_En,A_at_num,A_period,B_ion_rad,B_BP,B_MP,B_dens,B_at_wt,B_EA,B_IE,B_hof,B_hov,B_En,B_at_num,B_period,X_ion_rad,X_BP,X_MP,X_dens,X_at_wt,X_EA,X_IE,X_hof,X_hov,X_En,X_at_num,X_period,t,o,tao,Cubic,Tetra,Ortho,Hex,PBE,HSE,Expt,Decomp(PBE),Decomp(HSE),Band gap(HSE-mf1),A_En_mull,B_En_mull,X_En_mull,x(S),CBM,VBM,n_abs(%),n_cu(%),n_STH(%)
396,33694,33694,12338,CsBa0.125Ge0.500Sn0.375Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.5,0.38,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.04,2891.75,920.42,5.85,97.99,98.88,709.64,19.6,293.56,1.85,41.75,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8720983634634085,0.5306122448979592,4.135426831529346,0,1,0,0,0,1,0,-0.173821892402,-0.15723720078775,1.642763573425002,2.1826697585,4.189871918,7.589258675,5.252394877246633,-0.008986909465867998,1.633776663959134,70.49,34.3,24.178069999999998
400,33711,33711,12352,CsBa0.125Ge0.625Sn0.250Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.63,0.25,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.01,2920.63,1008.72,5.6,92.22,98.75,716.32,22.68,299.06,1.86,39.5,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8809074378418269,0.5153061224489796,4.107834568849016,0,1,0,0,0,1,0,-0.1652897410155,-0.1535157154575003,1.7245222022499995,2.1826697585,4.2238150005,7.589258675,5.260877596818546,-0.04138350430645377,1.6831386979435456,66.55,36.33,24.177614999999996
505,49825,49825,18193,CsGe0.500Sn0.375Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.5,0.38,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.02,2838.88,925.42,5.72,91.77,84.38,715.46,19.63,293.15,1.86,39.5,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8779513726141697,0.5204081632653061,4.115611491391544,0,0,1,0,0,1,0,-0.253584694835,-0.2508330868350002,1.8869055794499991,2.1826697585,4.144890856,7.589258675,5.241068543413979,-0.14238424631102098,1.7445213331389782,58.4,41.4,24.177599999999998
502,49792,49792,18168,CsGe0.375Sn0.500Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.38,0.5,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.06,2810.0,837.12,5.97,97.54,84.5,708.78,16.55,287.66,1.85,41.75,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8663228776126575,0.5408163265306123,4.161114234380931,0,0,1,0,0,1,0,-0.2505393429249997,-0.2396425660424999,1.88524428445,2.1826697585,4.110895952,7.589258675,5.23244312795858,-0.15017901426642066,1.7350652701835791,58.4,41.4,24.177599999999998
109,15834,15834,5535,CsGe0.375Sn0.500Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.38,0.5,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.06,2810.0,837.12,5.97,97.54,84.5,708.78,16.55,287.66,1.85,41.75,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8663228776126575,0.5408163265306123,4.161114234380931,1,0,0,0,0,1,0,-0.2301064048550002,-0.1792572876639996,1.7304275284750017,2.1826697585,4.110895952,7.589258675,5.23244312795858,-0.07277063627892155,1.6576568921960801,66.33,36.45,24.177285
123,15923,15923,5605,CsGe0.875Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.88,0.0,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.92,2925.5,1190.31,4.97,74.49,84.0,735.52,28.85,309.63,1.88,32.75,4.13,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.908435795274384,0.4693877551020408,4.098272709872914,1,0,0,0,0,1,0,-0.23019013173,-0.1806549865899997,1.9088883430500083,2.1826697585,4.246875568,7.589258675,5.26660960657775,-0.12783456494725487,1.7810537781027533,57.25,42.23,24.176675
129,16088,16088,5763,CsCa0.125Ge0.250Sn0.625Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.25,0.63,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.06,2793.88,757.58,6.09,97.36,86.13,707.13,13.52,284.39,1.85,41.75,4.63,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8663228776126575,0.5408163265306123,4.161114234380931,1,0,0,0,0,1,0,-0.24635197203,-0.1902196836875003,1.7558990720999983,2.1826697585,4.110792309,7.589258675,5.232416743852607,-0.08553279219739274,1.6703662799026056,65.06,37.16,24.176295999999997
339,32874,32874,12006,CsGe0.625Sn0.250Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.63,0.25,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.99,2867.75,1013.72,5.47,86.01,84.25,722.15,22.7,298.64,1.86,37.25,4.38,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8868796916577035,0.5051020408163265,4.096423757523503,0,1,0,0,0,1,0,-0.2339508484125003,-0.2211450339075007,1.7448088852749977,2.1826697585,4.17888576,7.589258675,5.249637549202876,-0.06276689343462327,1.6820419918403744,65.57,36.87,24.175658999999996
335,32846,32846,11984,CsGe0.500Sn0.375Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.5,0.38,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.02,2838.88,925.42,5.72,91.77,84.38,715.46,19.63,293.15,1.86,39.5,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8779513726141697,0.5204081632653061,4.115611491391544,0,1,0,0,0,1,0,-0.2426828015224995,-0.2331824640549999,1.670239822325004,2.1826697585,4.144890856,7.589258675,5.241068543413979,-0.03405136774852335,1.6361884545764807,69.11,34.98,24.174678
665,50128,50128,18450,CsCa0.125Ge0.750Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.75,0.13,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.92,2909.38,1110.77,5.1,74.31,85.63,733.88,25.82,306.36,1.88,32.75,4.13,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.908435795274384,0.4693877551020408,4.098272709872914,0,0,1,0,0,1,0,-0.2690984050575004,-0.2549718209174997,2.015547492075001,2.1826697585,4.2468237465,7.589258675,5.266596753602075,-0.18117699243542607,1.8343704996395749,51.93,46.41,24.100712999999995
511,49871,49871,18231,CsGe0.750Sn0.125Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.75,0.13,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.95,2896.63,1102.02,5.22,80.25,84.13,728.84,25.77,304.13,1.87,35.0,4.25,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8990704777973284,0.4846938775510204,4.089668629959058,0,0,1,0,0,1,0,-0.25241614162,-0.2418088364025003,2.0326158330999973,2.1826697585,4.2129324855,7.589258675,5.258163904413709,-0.19814401213629007,1.8344718209637072,50.94,47.31,24.099714
643,50018,50018,18378,CsGeBr2.750Cl0.125I0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.042,0.917,0.042,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,333.22,267.07,3.2,80.01,324.39,1139.05,5.3,14.79,2.96,35.0,4.0,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.3033179753475,-0.2997749749674998,1.8727931366249968,2.1826697585,4.571174515,7.583765596,5.34237177513164,-0.03402479318085905,1.8387683434441378,59.12,40.55,23.973159999999996
646,50021,50021,18381,CsGeBr3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.3049309108699997,-0.3133235561200008,1.8724113849500008,2.1826697585,4.571174515,7.589258675,5.344693193435996,-0.031512499039005215,1.8408988859109956,59.12,40.41,23.890392
495,49748,49748,18135,Cs0.875K0.125GeBr3,0.13,0.0,0.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.71,955.13,305.95,1.74,121.18,45.85,381.09,2.12,68.88,0.79,50.5,5.75,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9169900660617064,0.4438775510204081,4.161495723386933,0,0,1,0,0,1,0,-0.25063385784,-0.2473612766874997,1.8470100944749983,2.212467121,4.571174515,7.589258675,5.359207084437759,-0.004297962799740929,1.8427121316752575,60.45,39.32,23.76894
1136,67079,67079,23064,CsCa0.125Ge0.500Sn0.375Br3,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.5,0.38,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.99,2851.63,934.17,5.6,85.83,85.88,720.5,19.67,295.37,1.86,37.25,4.38,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8868796916577035,0.5051020408163265,4.096423757523503,0,0,0,1,0,1,0,-0.2856837612849992,-0.2812111685925007,2.050567177050002,2.1826697585,4.178782117,7.589258675,5.249611509075745,-0.21567207944925637,1.8348950976007454,50.05,47.09,23.568545
645,50020,50020,18380,CsGeBr2.875Cl0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.042,0.958,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.95,327.99,262.04,3.12,78.05,325.61,1144.53,5.2,14.54,2.97,34.25,3.96,0.9252567455951632,0.4461538461538462,4.126769392122754,0,0,1,0,0,1,0,-0.3079577586400001,-0.3129520810550008,1.877088872350002,2.1826697585,4.571174515,7.618486000999999,5.357033607261713,-0.02151082891328815,1.855578043436714,58.83,39.92,23.484936
1160,67669,67669,23161,CsBa0.125Ge0.625Sn0.250Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13,0.63,0.25,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,1.01,2920.63,1008.72,5.6,92.22,98.75,716.32,22.68,299.06,1.86,39.5,4.5,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8809074378418269,0.5153061224489796,4.107834568849016,0,0,0,1,0,1,0,-0.1968993179049993,-0.1936546502925007,2.0586926253999973,2.1826697585,4.2238150005,7.589258675,5.260877596818546,-0.20846871588145266,1.8502239095185447,49.71,47.0,23.363699999999998
629,50004,50004,18364,CsGeBr2.125Cl0.500I0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.167,0.708,0.125,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,332.11,265.41,3.36,78.37,324.97,1142.0,5.25,14.74,2.96,34.25,3.96,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.3269997069350004,-0.2807095656574997,1.930872769999999,2.1826697585,4.571174515,7.6020585855,5.350099929922919,-0.055336455077080626,1.8755363149229183,56.17,40.74,22.883658
641,50016,50016,18376,CsGeBr2.625Cl0.250I0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.083,0.875,0.042,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,329.36,263.17,3.2,78.16,325.4,1143.69,5.22,14.61,2.96,34.25,3.96,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.3391371946625008,-0.3045310498999994,1.9256108320749947,2.1826697585,4.571174515,7.613044743500001,5.354737626320826,-0.04806778971667136,1.8775430423583233,56.34,40.4,22.76136
636,50011,50011,18371,CsGeBr2.375Cl0.375I0.250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.792,0.083,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,330.74,264.29,3.28,78.26,325.18,1142.84,5.23,14.67,2.96,34.25,3.96,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.330001093167501,-0.2840853768775002,1.9295426831000024,2.1826697585,4.571174515,7.607499843,5.352397237034454,-0.05237410451554747,1.877168578584455,56.17,40.52,22.760084000000003
982,66832,66832,22850,CsGe0.625Sn0.250Sr0.125Br3,0.0,0.0,1.0,0.0,0.0,0.0,0.13,0.0,0.63,0.25,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.99,2867.75,1013.72,5.47,86.01,84.25,722.15,22.7,298.64,1.86,37.25,4.38,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.8868796916577035,0.5051020408163265,4.096423757523503,0,0,0,1,0,1,0,-0.2647544747324996,-0.2605492943024999,2.0852771324999977,2.1826697585,4.17888576,7.589258675,5.249637549202876,-0.23300101704712328,1.8522761154528744,48.36,46.66,22.564776
616,49991,49991,18351,CsGeBr1.750Cl0.750I0.500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.583,0.167,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,329.62,262.63,3.45,76.62,325.77,1145.78,5.18,14.62,2.96,33.5,3.92,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.3210736261325,-0.27123505081,1.927413632775003,2.1826697585,4.571174515,7.625792832499999,5.360115750111815,-0.043591066275687096,1.883822566499316,56.34,40.05,22.56417
955,66655,66655,22736,Cs0.750Rb0.250GeBr3,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.71,948.25,304.31,1.79,121.05,45.84,382.52,2.15,68.1,0.8,50.5,5.75,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9169900660617064,0.4438775510204081,4.161495723386933,0,0,0,1,0,1,0,-0.3150973527999988,-0.3152961223825,1.9329411541999948,2.2198257740000003,4.571174515,7.589258675,5.362767289521432,-0.04370328757856623,1.8892378666214285,56.03,40.12,22.479236
639,50014,50014,18374,CsGeBr2.500Cl0.375I0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.833,0.042,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.95,325.5,259.26,3.21,76.31,326.4,1148.32,5.13,14.42,2.97,33.5,3.92,0.9252567455951632,0.4461538461538462,4.126769392122754,0,0,1,0,0,1,0,-0.3433989815249978,-0.2932930810325003,1.9341682111499965,2.1826697585,4.571174515,7.642220247999999,5.3670407966251,-0.04004330894989827,1.8941249022000983,56.03,39.91,22.361573
600,49975,49975,18335,CsGeBr1.375ClI0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333,0.458,0.208,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,327.14,259.85,3.53,74.88,326.56,1149.57,5.11,14.5,2.96,32.75,3.88,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.2954310607199991,-0.2482399690225003,1.9242789913500016,2.1826697585,4.571174515,7.649527079499999,5.370119108881741,-0.03202038679326036,1.892258604556741,56.48,39.59,22.360432
938,66512,66512,22669,Cs0.625Rb0.375GeBr3,0.0,0.38,0.63,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.69,950.38,305.7,1.74,115.12,46.02,385.94,2.19,68.29,0.8,48.25,5.63,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9119928449932502,0.4438775510204081,4.178410079170353,0,0,0,1,0,1,0,-0.2924560983225004,-0.2903232309649995,1.9206088006750013,2.238481514,4.571174515,7.589258675,5.371751035686562,-0.02855336465093916,1.8920554360240622,56.65,39.47,22.359755
565,49940,49940,18300,CsGeBr0.750Cl1.375I0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.458,0.25,0.292,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,326.02,258.19,3.69,73.24,327.15,1152.51,5.06,14.45,2.96,32.0,3.83,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.3004160491750002,-0.2355158662624995,1.914177823774997,2.1826697585,4.571174515,7.667820068999999,5.377820651731353,-0.01926826015614569,1.8949095636188513,56.96,39.12,22.282752000000002
587,49962,49962,18322,CsGeBr1.125Cl1.125I0.750,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.375,0.375,0.25,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,328.51,260.97,3.61,74.98,326.35,1148.72,5.13,14.57,2.96,32.75,3.88,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.2815730375275,-0.2400712045650006,1.9368497701250007,2.1826697585,4.571174515,7.6440340005000005,5.367805026495575,-0.040619858566925515,1.8962299115580752,55.86,39.89,22.282554
633,50008,50008,18368,CsGeBr2.250Cl0.500I0.250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.167,0.75,0.083,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.95,326.88,260.38,3.29,76.41,326.19,1147.47,5.15,14.49,2.97,33.5,3.92,0.9252567455951632,0.4461538461538462,4.126769392122754,0,0,1,0,0,1,0,-0.3326785042199995,-0.2804427833774996,1.939541757225,2.1826697585,4.571174515,7.636727169,5.364725829164255,-0.045045049448244945,1.8944967077767552,55.72,39.99,22.282428
611,49986,49986,18346,CsGeBr1.625Cl0.875I0.500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.292,0.542,0.167,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,325.76,258.72,3.45,74.77,326.77,1150.42,5.09,14.43,2.97,32.75,3.88,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.3247541515524992,-0.2705040232000004,1.9320770025250016,2.1826697585,4.571174515,7.6550201585,5.372432526671881,-0.03360597459062009,1.8984710279343815,56.03,39.56,22.165468
625,50000,50000,18360,CsGeBr2Cl0.625I0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.208,0.667,0.125,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,328.25,261.51,3.37,76.52,325.98,1146.63,5.16,14.55,2.96,33.5,3.92,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.3327024827324992,-0.2799561359799996,1.9532650034250003,2.1826697585,4.571174515,7.631285911500001,5.362432044262203,-0.05420045745029767,1.8990645459747026,54.91,40.36,22.161675999999996
594,49969,49969,18329,CsGeBr1.250Cl1.125I0.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.375,0.417,0.208,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.95,323.28,255.94,3.53,73.03,327.57,1154.2,5.02,14.31,2.97,32.0,3.83,0.9252567455951632,0.4461538461538462,4.126769392122754,0,0,1,0,0,1,0,-0.2966194346199995,-0.2450111682675002,1.921014005650003,2.1826697585,4.571174515,7.678754405499999,5.3824206142217665,-0.018086388603235304,1.9029276170467675,56.65,39.0,22.0935
382,33241,33241,12298,CsCa0.250Ge0.625Sn0.125Br3,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.63,0.13,0.0,0.0,1.0,0.0,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.94,2740.63,1098.33,4.63,70.24,51.13,712.34,22.91,283.9,1.75,31.25,4.13,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.902170720824216,0.4795918367346938,4.091248834223286,0,1,0,0,0,1,0,-0.2495452017849996,-0.2274516479775009,2.054059535350004,2.1826697585,3.9564160605,7.589258675,5.192513219980764,-0.27451654769423817,1.7795429876557658,49.91,44.26,22.090166
580,49955,49955,18315,CsGeBrCl1.250I0.750,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.417,0.333,0.25,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,324.65,257.06,3.61,73.13,327.36,1153.36,5.04,14.38,2.97,32.0,3.83,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.2831669322875003,-0.2398622537400002,1.9360238333500013,2.1826697585,4.571174515,7.673313147999999,5.380131861098157,-0.027880055576844254,1.908143777773157,55.86,39.35,21.980909999999998
557,49932,49932,18292,CsGeBr0.625Cl1.500I0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.208,0.292,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,322.16,254.28,3.69,71.39,328.15,1157.15,4.97,14.26,2.97,31.25,3.79,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,1,0,0,1,0,-0.3009190155775003,-0.2350780169624996,1.9167534399749957,2.1826697585,4.571174515,7.697047395000001,5.390110432003466,-0.008266287984032394,1.9084871519909634,56.79,38.7,21.97773
967,66718,66718,22768,Cs0.875Rb0.125GeBr3,0.0,0.13,0.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.72,946.13,302.93,1.83,126.98,45.66,379.11,2.12,67.92,0.79,52.75,5.88,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,331.85,265.95,3.12,79.9,324.6,1139.9,5.29,14.72,2.96,35.0,4.0,0.9194886765959344,0.4438775510204081,4.153476649807833,0,0,0,1,0,1,0,-0.3262583600200001,-0.3333270086849991,1.9943267746750004,2.2012218555,4.571174515,7.589258675,5.35374814626853,-0.08341524106897047,1.91091153360603,52.91,41.38,21.894158
999,66875,66875,22890,CsGeBr0.125Cl1.750I1.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.583,0.042,0.375,1.74,944.0,301.54,1.87,132.91,45.49,375.7,2.09,67.74,0.79,55.0,6.0,0.87,3107.0,1211.5,5.32,72.61,120.0,762.1,31.8,334.3,2.01,32.0,4.0,1.96,324.91,256.53,3.85,71.6,327.73,1155.45,5.0,14.4,2.96,31.25,3.79,0.9244858976643906,0.4438775510204081,4.138263644996318,0,0,0,1,0,1,0,-0.2884044806524994,-0.2346882176450004,1.926246407975,2.1826697585,4.571174515,7.6860612370000005,5.385493062462034,-0.01763014152546627,1.9086162664495336,56.34,38.86,21.893724000000002
